id,url,title,wiki_intro,generated_intro,title_len,wiki_intro_len,generated_intro_len,prompt,generated_text,prompt_tokens,generated_text_tokens
28374771,https://en.wikipedia.org/wiki/The%20Vanishing%20Lady,The Vanishing Lady,"The Vanishing Lady (, literally ""Magical Disappearance of a Lady at the Théâtre Robert-Houdin"") is an 1896 French short silent trick film directed by Georges Méliès. It features Méliès and Jehanne d'Alcy performing a trick in the manner of a stage illusion, in which D'Alcy disappears into thin air. A skeleton appears in her place before she finally returns for a curtain call.  The film, shot outdoors in Méliès's garden on a platform decorated with theatrical scenery, is based on a famous stage illusion by Buatier de Kolta, in which a woman disappeared by escaping through a hidden trapdoor. However, using an editing technique known as the substitution splice, Méliès carried out the trick using cinematic special effects rather than conventional stage machinery. The substitution splice also allowed Méliès to add new material to the end of the trick, inventing the appearance and transformation of the skeleton prop and d'Alcy's return. The film, notable as Méliès's first known use of cinematic special effects, survives in film archives; a hand-colored version has also been reconstructed by a Méliès scholar.","The Vanishing Lady (, literally ""Magical Disappearance of Lady"") is a 1963 Italian horror film directed by Mario Bava, starring Barbara Steele and Peter Cushing. It is one of the earliest giallo films, and was influential in the development of the genre.

The film's plot revolves around a woman who goes missing after going out for a walk one evening. Her husband begins to suspect that she has been abducted, and begins to search for her. He becomes increasingly desperate as the days go by and the search becomes more complicated. Ultimately, he discovers that she has disappeared into a world of witchcraft and sorcery, and he must face the dangers that lie ahead in order to save her.

The Vanishing Lady was met with mixed reviews upon its release, but has since become a cult classic. It has been cited as an early influence on the giallo genre, and has been cited as one of the best horror films of all time.",3,179,161,"200 word wikipedia style introduction on 'The Vanishing Lady'
    The Vanishing Lady (, literally ""Magical Disappearance"," of Lady"") is a 1963 Italian horror film directed by Mario Bava, starring Barbara Steele and Peter Cushing. It is one of the earliest giallo films, and was influential in the development of the genre.

The film's plot revolves around a woman who goes missing after going out for a walk one evening. Her husband begins to suspect that she has been abducted, and begins to search for her. He becomes increasingly desperate as the days go by and the search becomes more complicated. Ultimately, he discovers that she has disappeared into a world of witchcraft and sorcery, and he must face the dangers that lie ahead in order to save her.

The Vanishing Lady was met with mixed reviews upon its release, but has since become a cult classic. It has been cited as an early influence on the giallo genre, and has been cited as one of the best horror films of all time.",29,184
2720344,https://en.wikipedia.org/wiki/Marathon%202%3A%20Durandal,Marathon 2: Durandal,"Marathon 2: Durandal is a first-person shooter video game, part of the science fiction Marathon Trilogy by Bungie. It was released on November 24, 1995. The game is mostly set on the fictional planet of Lh'owon, homeworld of the S'pht, and once again the player takes the role of a shipboard security officer from the Marathon. This is the only game in the series to be officially released for Windows and Xbox 360 XBLA in addition to the Mac. The unofficial Aleph One community enhancement, built on engine source opened by Bungie in 1999, allows the game to be played on many other platforms. The entire game including assets were released for free to the public by Bungie in 2005, now commonly bundled for distribution with Aleph One. Story
Marathon 2 takes place seventeen years after the events of the first game. Durandal, one of the three AIs from the colony ship UESC  Marathon, sends the player and an army of ex-colonists to search the ruins of Lh'owon, the S'pht home-world. He does not mention what exactly he is looking for, although he does let slip that the Pfhor are planning to attack Earth, and that being on Lh'owon may stall their advance.","Marathon 2: Durandal is a first-person shooter video game developed by Bungie and published by Microsoft Game Studios. It was released on October 10, 2001 for Microsoft Windows, PlayStation 2, and Xbox. The game is the sequel to Marathon, and features a new protagonist, the Arbiter.

Marathon 2: Durandal is a first-person shooter video game developed by Bungie and published by Microsoft Game Studios. It was released on October 10, 2001 for Microsoft Windows, PlayStation 2, and Xbox. The game is the sequel to Marathon, and features a new protagonist, the Arbiter. The Arbiter is a telepath who has been exiled from the Forerunners because of his powerful mind control abilities. He must stop the machinations of the AI John-117 and his team of humans in order to return to the fold of the Forerunners.",3,203,134,"200 word wikipedia style introduction on 'Marathon 2: Durandal'
    Marathon 2: Durandal is a first-person shooter"," video game developed by Bungie and published by Microsoft Game Studios. It was released on October 10, 2001 for Microsoft Windows, PlayStation 2, and Xbox. The game is the sequel to Marathon, and features a new protagonist, the Arbiter.

Marathon 2: Durandal is a first-person shooter video game developed by Bungie and published by Microsoft Game Studios. It was released on October 10, 2001 for Microsoft Windows, PlayStation 2, and Xbox. The game is the sequel to Marathon, and features a new protagonist, the Arbiter. The Arbiter is a telepath who has been exiled from the Forerunners because of his powerful mind control abilities. He must stop the machinations of the AI John-117 and his team of humans in order to return to the fold of the Forerunners.",30,162
35152422,https://en.wikipedia.org/wiki/Trayvon%20Martin,Trayvon Martin,"Trayvon Benjamin Martin (February 5, 1995 – February 26, 2012) was a 17-year-old African-American boy from Miami Gardens, Florida, who was fatally shot in Sanford, Florida by George Zimmerman, a 28-year-old Hispanic American. Martin had accompanied his father to visit his father's fiancée at her townhouse at The Retreat at Twin Lakes in Sanford. On the evening of February 26, Martin was walking back to the fiancée's house from a nearby convenience store. Zimmerman, a member of the community watch, saw Martin and reported him to the Sanford Police as suspicious. Several minutes later, an altercation happened and Zimmerman fatally shot Martin in the chest. Zimmerman was injured during the altercation with Martin. He said he shot Martin in self-defense and was not charged at the time. The police said there was no evidence to refute his claim of self-defense, and Florida's stand your ground law prohibited them from arresting or charging him. After national media focused on the incident, Zimmerman was eventually charged and tried, but a jury acquitted him of second-degree murder and manslaughter in July 2013. ","Trayvon Benjamin Martin (February 5, 1995 – February 26, 2012) was an American teenager who was shot and killed by George Zimmerman in Sanford, Florida. 

Martin was originally from Miami, and had been living in Sanford since February 2011. On February 26, 2012, Zimmerman was found not guilty of second-degree murder after a trial that generated national attention.

Trayvon Martin was born in Miami and raised in the affluent gated community of Retreat at Twin Lakes. He played football and basketball for his school and club teams, and had a bright future as a junior in high school. On February 26, 2012, Martin was walking through a gated community in Sanford, Florida with his father when he was shot and killed by George Zimmerman.",2,180,123,"200 word wikipedia style introduction on 'Trayvon Martin'
    Trayvon Benjamin Martin (February 5, 1995 –"," February 26, 2012) was an American teenager who was shot and killed by George Zimmerman in Sanford, Florida. 

Martin was originally from Miami, and had been living in Sanford since February 2011. On February 26, 2012, Zimmerman was found not guilty of second-degree murder after a trial that generated national attention.

Trayvon Martin was born in Miami and raised in the affluent gated community of Retreat at Twin Lakes. He played football and basketball for his school and club teams, and had a bright future as a junior in high school. On February 26, 2012, Martin was walking through a gated community in Sanford, Florida with his father when he was shot and killed by George Zimmerman.",26,145
4675024,https://en.wikipedia.org/wiki/Halumatha%20Kuruba%20Purana,Halumatha Kuruba Purana,"This is an oral epic of the Kuruba Community in the districts of Belgaum, Gulbarga and Bellary
Bagalkot,
Vijayapura (Bijapur)  This oral epic has preserved for generations the collective experiences of the community and its cultural heroes, and its living traditions.  This version was sung by an old reputed singer called Siddappa Meti and his associates, runs to 23,250 lines.  During the performance of this epic, the singer sings to the rhythm of a small drum; and no other instrument is used.  Both in rhythm and style, this is different from the other two epics described earlier.  (Male Mahadeshwara and Manteswamy).  Whereas the earlier ones use both stylised prose and verse, this narrative is completely in verse; and at the end of each unit, the singer's name is used.  There are two heroes in this epic (Beerappa and Maalingaraya) and many inset-stories.  Since many stories and incidents follow each other swiftly, there is not much room for descriptions.  There are fourteen cantos (adhyaaya) and each canto consists of many sections (Sandu). Outline ","This is an oral epic of the Hindu god Vishnu. It is one of the eighteen major Puranas and is considered to be the most sacred of all Hindu scriptures.

The Halumatha Kuruba Purana is an oral epic of the Hindu god Vishnu. It is one of the eighteen major Puranas and is considered to be the most sacred of all Hindu scriptures. The text is believed to have been composed over a period of several centuries, probably from the 1st to the 10th century AD. The story concerns the adventures of Vishnu, his consort Lakshmi, and their son Kartikeya, as they protect people and creatures from evil forces.",3,180,108,"200 word wikipedia style introduction on 'Halumatha Kuruba Purana'
    This is an oral epic of the"," Hindu god Vishnu. It is one of the eighteen major Puranas and is considered to be the most sacred of all Hindu scriptures.

The Halumatha Kuruba Purana is an oral epic of the Hindu god Vishnu. It is one of the eighteen major Puranas and is considered to be the most sacred of all Hindu scriptures. The text is believed to have been composed over a period of several centuries, probably from the 1st to the 10th century AD. The story concerns the adventures of Vishnu, his consort Lakshmi, and their son Kartikeya, as they protect people and creatures from evil forces.",27,129
17049257,https://en.wikipedia.org/wiki/Gasolin%27%20%281974%20album%29,Gasolin' (1974 album),"Gasolin' is the first album with English lyrics by rock band Gasolin' in an attempt to win the band recognition outside their native Denmark. It is almost identical to their third Danish album, Gasolin' 3 and was released in some Western European countries in the beginning of 1974 on CBS. It failed to make impact on the charts anywhere, but didn't stop Gasolin' from issuing three more albums in English in the period from 1974 to 1978. History 
After the artistic and commercial success of Gasolin' 2, singer and principal songwriter Kim Larsen left the band. He was unhappy as he felt that too many of his new songs were rejected by the other band members. Poul Bruun, the director of CBS in Denmark, afraid to see the band disappear resolved the situation by letting Larsen record a solo album, Værsgo. He further allowed Gasolin' to record their next album in two versions, one in Danish for the home market and one with English lyrics to be released in Europe. To provide the right international sound, the record company brought Englishman Roy Thomas Baker to Copenhagen to produce the album in August 1973. Baker, at the time a hot name in the record industry following his recent success with Queen, had already worked as engineer on the band's debut album Gasolin' in 1970 and was happy to work with them again. After finishing Gasolin' 3, the band teamed up with Leonard ""Skip"" Malone, an American living in Denmark at the time, who helped the band translate the Danish lyrics into English. The lyrics were re-recorded in January 1974 and the resulting album released shortly after.","Gasolin' is the first album with English lyrics by the rock band Led Zeppelin, released in December 1974. The album was recorded between November and December 1973 at Atlantic Studios in New York City, and produced by Jimmy Page.

Gasolin' reached number one on the UK Albums Chart and number six on the ""Billboard"" 200, becoming their first top ten album in the United States. It has since been certified gold by the RIAA.

The album features a mixture of hard rock and blues-inspired songs, with Page's guitar work prominently featured. According to critic Stephen Thomas Erlewine, ""Led Zeppelin's debut album was a landmark in heavy metal music. Gasolin' is a white-knuckle ride through thundering riffs, sinewy solos, and soaring vocals propelled by Jimmy Page's incendiary guitar.""
",3,275,125,"200 word wikipedia style introduction on 'Gasolin' (1974 album)'
    Gasolin' is the first album with English"," lyrics by the rock band Led Zeppelin, released in December 1974. The album was recorded between November and December 1973 at Atlantic Studios in New York City, and produced by Jimmy Page.

Gasolin' reached number one on the UK Albums Chart and number six on the ""Billboard"" 200, becoming their first top ten album in the United States. It has since been certified gold by the RIAA.

The album features a mixture of hard rock and blues-inspired songs, with Page's guitar work prominently featured. According to critic Stephen Thomas Erlewine, ""Led Zeppelin's debut album was a landmark in heavy metal music. Gasolin' is a white-knuckle ride through thundering riffs, sinewy solos, and soaring vocals propelled by Jimmy Page's incendiary guitar.""
",28,167
597785,https://en.wikipedia.org/wiki/Adverse%20possession,Adverse possession,"Adverse possession, sometimes colloquially described as ""squatter's rights"", is a legal principle in the Anglo-American common law under which a person who does not have legal title to a piece of property—usually land (real property)—may acquire legal ownership based on continuous possession or occupation of the property without the permission (licence) of its legal owner. The possession by a person is not adverse if they are in possession as a tenant or licensee of the legal owner. In general, a property owner has the right to recover possession of their property from unauthorised possessors through legal action such as ejectment. However, in the English common law tradition, courts have long ruled that when someone occupies a piece of property without permission and the property's owner does not exercise their right to recover their property for a significant period of time, not only is the original owner prevented from exercising their right to exclude, but an entirely new title to the property ""springs up"" in the adverse possessor. In effect, the adverse possessor becomes the property's new owner. Over time, legislatures have created statutes of limitations that specify the length of time that owners have to recover possession of their property from adverse possessors. In the United States, for example, these time limits vary widely between individual states, ranging from as low as three years to as long as 40 years.","Adverse possession, sometimes colloquially described as ""squatter's rights"", is the legal doctrine that allows a person to become the legal owner of property by occupying it without the consent of the owner for a certain amount of time.",2,230,38,"200 word wikipedia style introduction on 'Adverse possession'
    Adverse possession, sometimes colloquially described as ""squatter's"," rights"", is the legal doctrine that allows a person to become the legal owner of property by occupying it without the consent of the owner for a certain amount of time.",30,33
4737154,https://en.wikipedia.org/wiki/Rodney%20Young%20%28archaeologist%29,Rodney Young (archaeologist),"Rodney Stuart Young (born August 1, 1907, in Bernardsville, New Jersey, – died October 25, 1974, in Chester Springs, Pennsylvania) was an American Near Eastern archaeologist.  He is known for his excavation of the city of Gordium, capital of the ancient Phrygians and associated with the legendary king, Midas. Young received an A.B. in Classics from Princeton University in 1929, and then an M.A. from Columbia University in 1932, written under the direction of William Dinsmoor, Sr. In 1940 Young earned his Ph.D. in classics and archaeology from Princeton University.  He had excavated in the agora at Athens before becoming Curator of the Mediterranean Section of the University of Pennsylvania Museum of Archaeology and Anthropology and Professor of Classical Archaeology at the University of Pennsylvania in 1950, where he helped to build the graduate program known today as the Graduate Group in the Art and Archaeology of the Mediterranean World. At the same juncture, Young began a series of new excavations at Gordium and continued as director until his untimely death in 1974. His major work on Phrygian tumuli - including the famed ""Midas Mound"" or Tumulus MM was published posthumously. After his death the leadership of the excavations eventually passed to his student, G. Kenneth Sams, now Professor of Classical Archaeology at the University of North Carolina at Chapel Hill.  Among the scholars who also worked on this excavation team was the archaeologist Theresa Howard Carter.","Rodney Stuart Young (born August 1, 1907, died January 21, 1988) was an American archaeologist who specialized in the study of the Pre-Columbian cultures of the Americas.

Born in Missoula, Montana, Young received his B.A. from the University of Utah in 1931 and his M.A. from Harvard University in 1933. He then served as an instructor at the University of Utah from 1933 to 1935, before receiving a fellowship to study at the University of Berlin. He returned to America in 1937 and became an instructor at Cornell University. In 1942 he was appointed associate professor at the University of California, Berkeley, where he remained until his retirement in 1978.

During his forty-year career, Young directed or participated in excavations at more than thirty archaeological sites in Mexico, Central America, and South America. His major publications include The Pre-Columbian Cultures of Mesoamerica (1953), The Maya Sculpture Style (1957), and The Art of Ancient Mesoamerica (1978). He also wrote numerous articles and book chapters on Pre-Columbian art and archaeology.",3,240,166,"200 word wikipedia style introduction on 'Rodney Young (archaeologist)'
    Rodney Stuart Young (born August 1, 1907,"," died January 21, 1988) was an American archaeologist who specialized in the study of the Pre-Columbian cultures of the Americas.

Born in Missoula, Montana, Young received his B.A. from the University of Utah in 1931 and his M.A. from Harvard University in 1933. He then served as an instructor at the University of Utah from 1933 to 1935, before receiving a fellowship to study at the University of Berlin. He returned to America in 1937 and became an instructor at Cornell University. In 1942 he was appointed associate professor at the University of California, Berkeley, where he remained until his retirement in 1978.

During his forty-year career, Young directed or participated in excavations at more than thirty archaeological sites in Mexico, Central America, and South America. His major publications include The Pre-Columbian Cultures of Mesoamerica (1953), The Maya Sculpture Style (1957), and The Art of Ancient Mesoamerica (1978). He also wrote numerous articles and book chapters on Pre-Columbian art and archaeology.",30,221
52501201,https://en.wikipedia.org/wiki/Finsland%20%28municipality%29,Finsland (municipality),"Finsland is a former municipality in the old Vest-Agder county, Norway. The  municipality existed from 1838 until its dissolution in 1964.  The administrative centre was the village of Finsland where Finsland Church is located.  The municipality generally encompassed the northern part of the present-day municipality of Kristiansand in what is now Agder county. History
The parish of Finsland was established as a municipality on 1 January 1838 (see formannskapsdistrikt law). During the 1960s, there were many municipal mergers across Norway due to the work of the Schei Committee. On 1 January 1964, Finsland municipality was dissolved and its lands split between two municipalities. The small area of Finsland near Kleveland bru (population: 34) was transferred to the neighboring Marnardal municipality and the rest of Finsland (population: 797) was merged with the municipality of Greipstad (population: 2,061) and the Eikeland area of Øvrebø (population: 39) to form the new municipality of Songdalen. Prior to the merger, the population of Finsland was 831.","Finsland is a former municipality in the Dutch province of North Holland. The municipality existed from 1855 to 1878, when it was merged with the municipalities of Barendrecht and Oudewater. 

The municipality consisted of the following settlements: 
",2,163,38,"200 word wikipedia style introduction on 'Finsland (municipality)'
    Finsland is a former municipality in the"," Dutch province of North Holland. The municipality existed from 1855 to 1878, when it was merged with the municipalities of Barendrecht and Oudewater. 

The municipality consisted of the following settlements: 
",29,46
124917,https://en.wikipedia.org/wiki/Rye%2C%20New%20Hampshire,"Rye, New Hampshire","Rye is a town in Rockingham County, New Hampshire, United States. The population was 5,543 at the 2020 census. The town is home to several state parks along the Atlantic coastline. History
The first settlement in New Hampshire, originally named Pannaway Plantation, was established in 1623 at Odiorne's Point by a group of fishermen led by David Thompson. The settlement was abandoned in favor of Strawbery Banke, which became Portsmouth. The first settler in present-day Rye was probably William Berry. Prior to its incorporation in 1726 as a parish of New Castle, Rye was called ""Sandy Beach"" and its lands were once parts of New Castle, Portsmouth, Greenland and Hampton. In 1726, the town of New Castle set off a parish for Sandy Beach called ""Rye"", for Rye in Sussex, England, the ancestral lands of the Jenness family who continue to live in the town to this day and even have a beach named after them. The town was incorporated in 1785. In 2013, a researcher pointed out that the town seal showed the parish creation date of 1726 as the incorporation date. Later on in the year, the seal was updated to include the three dates important to Rye, 1623, 1726 and 1785.","Rye is a town in Rockingham County, New Hampshire, United States. The population was 1,859 at the 2010 census. Rye is the most populous town in Rockingham County and is the primary commercial center of the county. The town is named after Rye, in Sussex, England.

Rye was first settled in 1769 as part of Chesterfield. It was incorporated as a town in 1837. The town was bypassed by the construction of Interstate 93 in the 1960s and 1970s, but has since recovered and now has a thriving downtown with several businesses and restaurants. Rye is also home to the University of New Hampshire's School of Environment and Natural Resources.

According to the United States Census Bureau, the town has a total area of , of which is land and is water, comprising 1.64% of the town. Rye is drained by the Piscataquog River, which runs through downtown before emptying into the Merrimack River near Amesbury. The highest point in Rye is above sea level at Gilead Hill on the eastern edge of town.

As of the census of 2010, there were 1,859 people, 711 households, and 499 families residing in the town. There were 798 housing units at an average density of . The racial makeup of the town was 98.5% White, 0.2% African American, 0.2% Native American, 0.2% Asian, 0.1% Pacific Islander, 0.5%",3,203,222,"200 word wikipedia style introduction on 'Rye, New Hampshire'
    Rye is a town in Rockingham County,"," New Hampshire, United States. The population was 1,859 at the 2010 census. Rye is the most populous town in Rockingham County and is the primary commercial center of the county. The town is named after Rye, in Sussex, England.

Rye was first settled in 1769 as part of Chesterfield. It was incorporated as a town in 1837. The town was bypassed by the construction of Interstate 93 in the 1960s and 1970s, but has since recovered and now has a thriving downtown with several businesses and restaurants. Rye is also home to the University of New Hampshire's School of Environment and Natural Resources.

According to the United States Census Bureau, the town has a total area of , of which is land and is water, comprising 1.64% of the town. Rye is drained by the Piscataquog River, which runs through downtown before emptying into the Merrimack River near Amesbury. The highest point in Rye is above sea level at Gilead Hill on the eastern edge of town.

As of the census of 2010, there were 1,859 people, 711 households, and 499 families residing in the town. There were 798 housing units at an average density of . The racial makeup of the town was 98.5% White, 0.2% African American, 0.2% Native American, 0.2% Asian, 0.1% Pacific Islander, 0.5%",27,300
38153065,https://en.wikipedia.org/wiki/David%20Gunness,David Gunness,"David W. Gunness (born November 7, 1960) is an American audio engineer, electrical engineer and inventor.  He is known for his work on loudspeaker design, especially high-output professional horn loudspeakers for public address, studio, theater, nightclub, concert and touring uses. Gunness worked with Electro-Voice in Michigan for 11 years, filing three patents related to horn technology. He worked at Eastern Acoustic Works (EAW) in Massachusetts for 12 years, filing three patents in the process of creating a wide variety of loudspeaker products. For EAW, Gunness developed ""Gunness Focusing""—a system for decreasing temporal response distortion in loudspeakers, involving the processing of the audio signal before it reaches the loudspeaker drivers, applying a reverse image of the expected distortion to cancel out the loudspeaker's idiosyncrasies.  Gunness co-founded Fulcrum Acoustic in 2008: a loudspeaker company with the aim of designing loudspeakers based on digital signal processing (DSP), innovative components and high quality construction.","David W. Gunness (born November 7, 1960) is an American virologist who is currently the director of the WHO's International Centre for Immunization Research in Geneva, Switzerland. He was a co-founder of the Global Viral Forecasting Initiative.

Gunness obtained his undergraduate degree from Brown University in 1982, and his medical degree from the University of Pennsylvania School of Medicine in 1986. He completed his residency at Massachusetts General Hospital in 1990. Gunness has been a member of the WHO's Scientific Advisory Committee on Immunization since 2002, and was appointed as Director of the ICR in 2009. Gunness has also been a member of the International Advisory Board for Dengue since 2003, and is a co-founder of the Global Viral Forecasting Initiative.",2,152,120,"200 word wikipedia style introduction on 'David Gunness'
    David W. Gunness (born November 7, 1960)"," is an American virologist who is currently the director of the WHO's International Centre for Immunization Research in Geneva, Switzerland. He was a co-founder of the Global Viral Forecasting Initiative.

Gunness obtained his undergraduate degree from Brown University in 1982, and his medical degree from the University of Pennsylvania School of Medicine in 1986. He completed his residency at Massachusetts General Hospital in 1990. Gunness has been a member of the WHO's Scientific Advisory Committee on Immunization since 2002, and was appointed as Director of the ICR in 2009. Gunness has also been a member of the International Advisory Board for Dengue since 2003, and is a co-founder of the Global Viral Forecasting Initiative.",28,145
836611,https://en.wikipedia.org/wiki/M%C3%A4dchen%20Amick,Mädchen Amick,"Mädchen Elaina Amick ( ; born December 12, 1970) is an American actress and television director. She is known for her starring role as Shelly Johnson on the cult television series Twin Peaks (1990–1991), its prequel film Twin Peaks: Fire Walk with Me (1992) and its revival television series Twin Peaks: The Return (2017). She was also a series regular on Central Park West (1995–1996), Freddie (2005–2006), and Witches of East End (2013–2014). In film, she had starring roles in Sleepwalkers (1992) and Dream Lover (1993). She currently portrays Alice Smith on The CW's drama television series Riverdale (2017–present). Early life
Mädchen Elaina Amick was born in Sparks, Nevada, a suburb of Reno, the daughter of Judy (née Ross), a medical office manager, and Bill Amick, a musician. Amick's parents are of partial German descent; the name Mädchen, which means ""girl"" in German, was chosen by her parents because they wanted an unusual name. She is also of Norwegian, Swedish, English and Irish descent. As a young girl, Amick was encouraged by her parents to follow her creative instincts. She learned to play the piano, bass, violin and guitar and took lessons in tap, ballet, jazz and modern dance. In 1987, at the age of 16, she moved to Los Angeles to pursue a career in acting.","Mädchen Elaina Amick ( ; born December 6, 1977) is an American actress and former fashion model.

Amick was born in Minneapolis, Minnesota, the daughter of Lisa (née Lagerstrom), a secretary, and Barry Amick, a truck driver. She has two older sisters, Kristin and Stacey. She attended Cretin-Derham Hall High School in Saint Paul, Minnesota, graduating in 1995. Amick then studied at the University of Minnesota, where she received a degree in theater arts.

Amick started her modeling career in 1995, appearing in ""Maxim"" and ""FHM"". She then moved to Los Angeles and began to work regularly on television shows such as ""Law & Order"", ""CSI: Crime Scene Investigation"", "" Gilmore Girls"", ""Grey's Anatomy"" and ""Private Practice"". Amick also had small roles in films such as ""The Game"" and ""The Holiday"".

In 2006, Amick landed her breakout role as Carrie Bradshaw's best friend Charlotte on the ABC series ""Sex and the City"". For her performance, she was nominated for a Golden Globe Award for Best Supporting Actress – Series, Miniseries or Television Film. Amick reprised her role as Charlotte for the 2008 sequel film """" and the 2009 spin-off series ""The Big Easy"". In 2013 Amick starred alongside Kirsten Dunst in the indie film ""Philomena"", which was nominated for Best Picture at the 86th Academy Awards. 

",2,216,214,"200 word wikipedia style introduction on 'Mädchen Amick'
    Mädchen Elaina Amick ( ; born December"," 6, 1977) is an American actress and former fashion model.

Amick was born in Minneapolis, Minnesota, the daughter of Lisa (née Lagerstrom), a secretary, and Barry Amick, a truck driver. She has two older sisters, Kristin and Stacey. She attended Cretin-Derham Hall High School in Saint Paul, Minnesota, graduating in 1995. Amick then studied at the University of Minnesota, where she received a degree in theater arts.

Amick started her modeling career in 1995, appearing in ""Maxim"" and ""FHM"". She then moved to Los Angeles and began to work regularly on television shows such as ""Law & Order"", ""CSI: Crime Scene Investigation"", "" Gilmore Girls"", ""Grey's Anatomy"" and ""Private Practice"". Amick also had small roles in films such as ""The Game"" and ""The Holiday"".

In 2006, Amick landed her breakout role as Carrie Bradshaw's best friend Charlotte on the ABC series ""Sex and the City"". For her performance, she was nominated for a Golden Globe Award for Best Supporting Actress – Series, Miniseries or Television Film. Amick reprised her role as Charlotte for the 2008 sequel film """" and the 2009 spin-off series ""The Big Easy"". In 2013 Amick starred alongside Kirsten Dunst in the indie film ""Philomena"", which was nominated for Best Picture at the 86th Academy Awards. 

",31,300
33799126,https://en.wikipedia.org/wiki/Ras%20al-Ayn%20Camps,Ras al-Ayn Camps,"Ra's al-'Ayn camps (also Ras ul-Ain camps) were desert death camps near Ra's al-'Ayn city, where many Armenians were deported and slaughtered during the Armenian genocide. The site became ""synonymous with Armenian suffering"". History
Ras al-Ayn became a major collecting place for deported Armenians from Anatolia. By September 1915, groups of refugees (usually made up of women and children) began to arrive after the exhausting journey. In April 1916 the German consul reported ""again massacre at Ras ul Ain"": ""300 to 500 deportees are taken out of the concentration camp each day and butchered at a distance of 10 km. from Ras ul Ain"" In the summer of 1916 new rounds of massacres were improvised by the Turkish government in the areas of Deir ez-Zor, Rakka and Ras ul-Ain. In 1916, over 80,000 of Armenians were slaughtered in Ras al-Ayn. According to reports, in one day alone 300-400 women arrived to the camps completely naked and were plundered by Chechens and gendarmerie: ""All the bodies, without exception, were entirely naked and the wounds that had been inflicted showed that the victims had been killed, after having been subjected to unspeakable brutalities"". The local  (governor) ordered the massacre of deported Armenians. Daurri (Diirri) Bey, son of the Turkish Bey of Aleppo Defterdar Djemal, was the official High Executioner of Armenians at Ras-el-Ain: ""this brute, after robbing them of their jewelry chose the youngest girls of good families and kept them for a harem"".","Ra's al-'Ayn camps (also Ras ul-Ain camps) were a series of detention and concentration camps operated by the Syrian Government during the Syrian Civil War. The camps were located in Ras al-'Ayn, Idlib Governorate.

The camps were initially established in May 2013 to house detainees who had been captured by the Syrian Army during the Battle of Ras al-Ayn. As the war continued, more and more people were detained in the camps, including civilians and rebel fighters. Conditions in the camps were harsh, with little food or water available. In October 2016, an Amnesty International report found that detainees in Ras al-Ayn had been subjected to torture and other ill-treatment.",3,242,109,"200 word wikipedia style introduction on 'Ras al-Ayn Camps'
    Ra's al-'Ayn camps (also Ras ul-Ain camps)"," were a series of detention and concentration camps operated by the Syrian Government during the Syrian Civil War. The camps were located in Ras al-'Ayn, Idlib Governorate.

The camps were initially established in May 2013 to house detainees who had been captured by the Syrian Army during the Battle of Ras al-Ayn. As the war continued, more and more people were detained in the camps, including civilians and rebel fighters. Conditions in the camps were harsh, with little food or water available. In October 2016, an Amnesty International report found that detainees in Ras al-Ayn had been subjected to torture and other ill-treatment.",37,128
34435861,https://en.wikipedia.org/wiki/Peter%20Tazelaar,Peter Tazelaar,"Peter Tazelaar (5 May 1920 – 6 June 1993) was a member of the Dutch resistance during World War II and worked as an agent for the SOE. Following the war he served in Dutch East Indies, before returning to Europe to work behind the Iron Curtain in Eastern Europe for the United States, which served as an inspiration for Ian Fleming's James Bond series. Resistance
In September 1938 he trained to be a midshipman at the Royal Netherlands Naval College. In 1939 he moved to Groningen where he enrolled in the . When war broke out on 10 May 1940, Tazelaar was working for the Dutch Merchant Navy. He tried to escape to England by way of Zeeland and northern France, but he failed to reach England. After returning to Groningen in late May 1940, he came into contact with Midshipman John Birnie. During summer 1940, Birnie had joined a group of cadets and midshipmen that had formed a resistance group called the Ordedienst. Birnie introduced his new friend to the Ordedienst which was based in The Hague and headed by Dutch nobleman , who went by the code name of ""Uncle Alexander"".","Peter Tazelaar (5 May 1920 – 6 May 2002) was a Dutch composer, music theorist and conductor.

Born in Rotterdam, Netherlands, Tazelaar studied at the Royal Conservatory of The Hague with Max Richter and Jos van der Meer. He won the prestigious Kranichsteiner Prize in 1951 and the Prix de Rome in 1952. He also taught at the Royal Conservatory of The Hague from 1951 to 1978.

Tazelaar is considered one of the most important Dutch composers of the 20th century. His work encompasses both classical and contemporary styles, and his compositions have been performed all over the world. He is particularly well-known for his orchestral works, which are often colourful and energetic.",2,193,111,"200 word wikipedia style introduction on 'Peter Tazelaar'
    Peter Tazelaar (5 May 1920 – 6"," May 2002) was a Dutch composer, music theorist and conductor.

Born in Rotterdam, Netherlands, Tazelaar studied at the Royal Conservatory of The Hague with Max Richter and Jos van der Meer. He won the prestigious Kranichsteiner Prize in 1951 and the Prix de Rome in 1952. He also taught at the Royal Conservatory of The Hague from 1951 to 1978.

Tazelaar is considered one of the most important Dutch composers of the 20th century. His work encompasses both classical and contemporary styles, and his compositions have been performed all over the world. He is particularly well-known for his orchestral works, which are often colourful and energetic.",29,145
